Month_Year,ActionGeo_CountryCode,Number_Events
03-2017,NL,12
03-2017,MA,14
03-2017,MX,16
03-2017,FR,20
03-2017,NZ,22
03-2017,SY,25
03-2017,,25
03-2017,RU,25
03-2017,TR,26
03-2017,PK,27
03-2017,SA,28
03-2017,AU,33
03-2017,NG,37
